1389,0.047465,0.050795,0.048499,0.050889,0.049631,0.049806,0.597114,0.607304,0.595994,0.592023,0.599366,0.606009,84.945778,94.743431
1420,0.047124,0.050336,0.04783,0.050687,0.049538,0.049566,0.592243,0.60196,0.593881,0.588202,0.591704,0.604155,84.987869,94.729881
1450,0.046701,0.050196,0.04779,0.050614,0.049394,0.049611,0.591787,0.595059,0.591871,0.590402,0.588345,0.601812,85.012451,94.710777
1480,0.047193,0.050386,0.048013,0.050677,0.049574,0.049299,0.589633,0.587307,0.587936,0.588719,0.590743,0.596734,85.038902,94.75943
1510,0.047044,0.050379,0.04745,0.051145,0.049503,0.049607,0.588377,0.591777,0.585735,0.580878,0.588142,0.591028,85.067307,94.919037
1540,0.046895,0.050335,0.047385,0.050806,0.049531,0.049477,0.587434,0.589231,0.585877,0.578985,0.58851,0.595365,85.042511,95.137199
1570,0.047095,0.050163,0.047706,0.051046,0.049331,0.049352,0.584119,0.59095,0.581815,0.582015,0.588575,0.596815,85.042549,95.171684
1600,0.046575,0.050214,0.047323,0.050831,0.049633,0.049401,0.583767,0.592196,0.583054,0.582396,0.586213,0.59269,85.048775,95.255562
1630,0.046921,0.050197,0.04727,0.050933,0.049554,0.049319,0.588221,0.584444,0.581642,0.572812,0.586177,0.599587,85.018272,95.27684
1660,0.046844,0.0503,0.047931,0.050825,0.049454,0.049244,0.587849,0.588399,0.579395,0.584729,0.582125,0.592545,85.004349,95.312485
1836,0.047546,0.050751,0.04842,0.051162,0.049934,0.049574,0.600228,0.595302,0.597713,0.589713,0.597413,0.605546,84.938248,94.673447
1866,0.046761,0.050303,0.048062,0.050753,0.049685,0.049391,0.593295,0.596908,0.593935,0.587619,0.597188,0.599746,84.9888,94.625488
1897,0.047393,0.050239,0.047847,0.050703,0.049767,0.049314,0.586929,0.591203,0.58918,0.587427,0.595094,0.599636,85.017624,94.715439
1927,0.047186,0.050274,0.047859,0.050733,0.049557,0.0493,0.588192,0.590887,0.588957,0.583103,0.590632,0.599459,85.044624,94.815292
1957,0.04695,0.050212,0.04791,0.050837,0.04939,0.049303,0.585632,0.593076,0.586407,0.581403,0.589952,0.600589,85.05851,94.936127
1987,0.046888,0.050326,0.048053,0.050689,0.049497,0.049253,0.584931,0.585472,0.583153,0.57696,0.586976,0.603077,85.062584,95.004539
2017,0.047056,0.049986,0.047852,0.050786,0.049547,0.049408,0.585842,0.59194,0.581586,0.574735,0.589887,0.594702,85.051918,95.142052
2047,0.047319,0.050083,0.047447,0.05063,0.049587,0.049126,0.584577,0.586122,0.582525,0.577641,0.586153,0.598988,85.013824,95.233673
2077,0.047096,0.050243,0.047745,0.050779,0.049419,0.049203,0.584215,0.588544,0.582308,0.57902,0.584878,0.592607,85.026581,95.268608
2107,0.046831,0.049909,0.04778,0.050622,0.049611,0.049331,0.580192,0.591737,0.583889,0.580732,0.58409,0.593757,85.010933,95.319893
2283,0.047505,0.050343,0.048183,0.050916,0.049768,0.049657,0.600875,0.602119,0.598494,0.589323,0.599683,0.605734,84.942688,94.714851
2313,0.047157,0.050043,0.047579,0.050696,0.049908,0.049564,0.595568,0.595394,0.591908,0.585426,0.59733,0.603712,85.008209,94.622398
2343,0.047114,0.050052,0.047953,0.050678,0.049486,0.049457,0.589078,0.598689,0.590052,0.591473,0.591403,0.604919,85.023178,94.701851
2374,0.046784,0.050096,0.047989,0.050966,0.049478,0.049318,0.587969,0.588077,0.590501,0.578805,0.588947,0.598612,85.049004,94.837517
2404,0.047122,0.050115,0.047623,0.050633,0.04958,0.04937,0.58242,0.592103,0.587712,0.581546,0.586191,0.5904,85.071739,94.92865
2434,0.047011,0.050148,0.047631,0.050517,0.049544,0.049217,0.584524,0.592649,0.583592,0.578377,0.584603,0.597604,85.034409,95.076286
2464,0.047101,0.050083,0.047574,0.050538,0.049547,0.049411,0.579526,0.59027,0.584792,0.582599,0.588221,0.595894,85.052322,95.165749
2494,0.046719,0.050113,0.0475,0.050743,0.049605,0.049183,0.584523,0.590201,0.583937,0.588039,0.583192,0.5896,85.03891,95.228195
2524,0.046899,0.049991,0.047496,0.051006,0.049731,0.049086,0.584505,0.588707,0.582093,0.578737,0.587018,0.591804,85.035477,95.291809
2554,0.046723,0.049842,0.047368,0.050352,0.049672,0.049494,0.584839,0.589189,0.582759,0.581165,0.584765,0.59127,85.012886,95.272919
2730,0.047274,0.050403,0.048142,0.050809,0.049926,0.049723,0.596151,0.604625,0.59896,0.590748,0.597942,0.605943,84.920586,94.695419
2760,0.047247,0.050232,0.048147,0.050827,0.049484,0.049463,0.598444,0.592245,0.594578,0.585593,0.597837,0.601254,84.992821,94.580124
2790,0.046955,0.050067,0.047911,0.05059,0.049461,0.049299,0.591899,0.588355,0.588321,0.583926,0.591681,0.600748,85.026749,94.583542
2820,0.046847,0.050189,0.047862,0.050549,0.049566,0.049282,0.593315,0.593511,0.588282,0.584624,0.591103,0.597258,85.050255,94.712822
2850,0.046992,0.050186,0.047596,0.050537,0.049757,0.049401,0.58794,0.593064,0.585492,0.586674,0.590708,0.595279,85.073959,94.844368
2880,0.047194,0.049972,0.047983,0.050487,0.049333,0.049263,0.587237,0.58987,0.585727,0.575294,0.59016,0.595976,85.052956,95.080322
2910,0.046979,0.050075,0.047769,0.050609,0.049472,0.04942,0.58883,0.589163,0.584208,0.579661,0.586068,0.592931,85.038643,95.169395
2940,0.046939,0.049951,0.047844,0.050258,0.049612,0.049646,0.580287,0.587246,0.582349,0.573892,0.586919,0.591445,85.043678,95.221207
2971,0.047384,0.050011,0.048043,0.050711,0.049431,0.049222,0.585751,0.586219,0.583215,0.57582,0.585403,0.598796,85.032471,95.296303
3001,0.046815,0.050045,0.047724,0.050478,0.049786,0.04938,0.584215,0.591017,0.583139,0.575628,0.585271,0.592606,85.009659,95.350227
3177,0.047701,0.050434,0.048429,0.050451,0.049901,0.049677,0.597622,0.592804,0.598585,0.593988,0.599985,0.604056,84.92099,94.668892
3207,0.046808,0.050018,0.047843,0.050248,0.049937,0.049558,0.590863,0.599663,0.594168,0.593532,0.595925,0.604505,84.982948,94.522087
3237,0.047148,0.049862,0.047725,0.050189,0.04955,0.049422,0.588247,0.596551,0.59151,0.589883,0.589435,0.600524,85.018761,94.510071
3267,0.047068,0.050029,0.047619,0.050488,0.04933,0.049258,0.587851,0.587782,0.589887,0.581851,0.590193,0.595668,85.04985,94.672668
3297,0.046926,0.049985,0.047964,0.050587,0.049802,0.049437,0.589293,0.582836,0.588814,0.586671,0.587588,0.594279,85.069481,94.806053
3327,0.047039,0.049995,0.04757,0.050578,0.049665,0.04927,0.587459,0.589732,0.585,0.579019,0.584395,0.596186,85.074692,95.022476
3357,0.046746,0.049951,0.047793,0.050561,0.049547,0.049392,0.586584,0.589761,0.58443,0.580657,0.586252,0.595288,85.04258,95.173866
3387,0.046991,0.050063,0.047743,0.050642,0.049222,0.049082,0.588076,0.586152,0.583539,0.578329,0.587588,0.593818,85.051208,95.221603
3417,0.04696,0.049824,0.047977,0.05058,0.049602,0.049527,0.579376,0.59498,0.583876,0.57565,0.586108,0.598593,85.015396,95.349709
3447,0.046936,0.049856,0.047872,0.050558,0.049328,0.049393,0.58798,0.58593,0.579796,0.577443,0.586447,0.591769,85.01889,95.301376
3624,0.047285,0.050418,0.048239,0.050641,0.049706,0.049621,0.602688,0.594243,0.598112,0.589629,0.601834,0.603958,84.927101,94.719444
3654,0.047131,0.05004,0.048164,0.05057,0.049448,0.049578,0.59368,0.592788,0.595819,0.586503,0.593377,0.602033,84.973152,94.600037
3684,0.047336,0.050051,0.048311,0.050695,0.049422,0.048931,0.59584,0.591135,0.58748,0.585478,0.591726,0.597558,85.028656,94.618347
3714,0.047021,0.050003,0.047533,0.05051,0.049415,0.049308,0.594895,0.58752,0.587284,0.581334,0.592185,0.601537,85.025909,94.806221
3744,0.047116,0.050228,0.047936,0.05051,0.049445,0.049107,0.59155,0.584635,0.587564,0.584911,0.58796,0.598345,85.058258,94.871223
3774,0.046924,0.050175,0.047804,0.050618,0.04923,0.049288,0.587781,0.595607,0.586528,0.58031,0.586899,0.598582,85.035301,95.115875
3804,0.047216,0.049736,0.047728,0.050429,0.049356,0.049326,0.588317,0.587979,0.58526,0.580499,0.586308,0.598209,85.053581,95.076019
3834,0.046682,0.04996,0.047426,0.050325,0.049574,0.049207,0.586024,0.5893,0.581654,0.578941,0.587973,0.590408,85.054047,95.11544
3864,0.04685,0.04985,0.04753,0.050364,0.049656,0.049299,0.585367,0.580586,0.583373,0.578905,0.583827,0.594198,85.028221,95.224045
3894,0.04675,0.049849,0.048101,0.050115,0.049138,0.049302,0.586453,0.588581,0.582802,0.576503,0.587413,0.589256,85.008301,95.193794
4070,0.04725,0.050536,0.048372,0.050699,0.0498,0.049458,0.600847,0.59397,0.601786,0.594031,0.598903,0.609086,84.948463,94.606148
4100,0.046676,0.049996,0.047984,0.050358,0.049688,0.049534,0.597633,0.591689,0.594001,0.586139,0.59108,0.610758,85.008179,94.611565
4130,0.046766,0.049987,0.047889,0.050568,0.049449,0.04928,0.593055,0.589753,0.591848,0.588674,0.593007,0.605311,85.033669,94.638992
4161,0.046754,0.050018,0.047611,0.050239,0.049522,0.049214,0.594938,0.590396,0.591161,0.585572,0.588501,0.59779,85.044525,94.84906
4191,0.046628,0.049862,0.047374,0.050481,0.04943,0.049332,0.590286,0.587377,0.588924,0.58358,0.589118,0.595595,85.054024,94.974991
4221,0.046801,0.049919,0.047597,0.050452,0.04964,0.049247,0.587569,0.591174,0.58714,0.578464,0.587207,0.599115,85.059174,95.098869
4251,0.046895,0.049992,0.047566,0.05048,0.049071,0.049232,0.585592,0.589424,0.584524,0.582114,0.586598,0.595911,85.056007,95.217064
4281,0.046848,0.04982,0.04792,0.050491,0.049383,0.049213,0.579256,0.593176,0.586332,0.577543,0.583978,0.597241,85.040802,95.25412
4311,0.046882,0.049817,0.047665,0.050511,0.049545,0.049137,0.586064,0.594392,0.583944,0.582704,0.586783,0.593121,85.041779,95.312157
4341,0.046871,0.050055,0.047735,0.050675,0.049186,0.049163,0.587207,0.583236,0.580898,0.584116,0.585292,0.592873,85.003601,95.308098
4517,0.047168,0.050506,0.048069,0.050674,0.049729,0.049629,0.596157,0.598541,0.600292,0.59238,0.595882,0.610985,84.934158,94.62793
4547,0.047061,0.050045,0.047932,0.050778,0.049464,0.049375,0.596219,0.603114,0.593632,0.589595,0.59306,0.602109,84.998329,94.575974
4577,0.04714,0.049998,0.047825,0.050478,0.049583,0.049458,0.592541,0.587989,0.590467,0.577924,0.595466,0.60062,85.02581,94.68502
4607,0.047087,0.049952,0.047681,0.050546,0.049392,0.049196,0.591288,0.588008,0.588008,0.582904,0.594486,0.590606,85.037308,94.792709
4637,0.046963,0.050014,0.047597,0.050482,0.049372,0.049096,0.587353,0.585393,0.586538,0.580699,0.593105,0.599136,85.068153,94.89122
4667,0.047081,0.049969,0.047682,0.050423,0.049545,0.049149,0.591779,0.590966,0.584351,0.581502,0.588035,0.594271,85.057274,95.07991
4697,0.046616,0.050044,0.047437,0.050636,0.049409,0.049136,0.586536,0.589342,0.585374,0.57574,0.591127,0.596459,85.056084,95.223358
4727,0.046906,0.050043,0.047687,0.050424,0.04933,0.04879,0.584633,0.581599,0.58306,0.577808,0.586688,0.592893,85.039978,95.27401
4757,0.046795,0.04999,0.047702,0.050438,0.049473,0.049084,0.586041,0.591619,0.585571,0.58097,0.586951,0.594081,85.003471,95.374969
4787,0.047044,0.049939,0.047868,0.050424,0.049309,0.049054,0.582843,0.588869,0.581739,0.581214,0.587062,0.586852,85.011734,95.330597
4964,0.047377,0.050486,0.048021,0.050716,0.049648,0.049335,0.598482,0.600818,0.600645,0.588807,0.599621,0.610352,84.920151,94.614067
4994,0.047001,0.050191,0.047725,0.050264,0.049451,0.049314,0.595738,0.592857,0.595433,0.59135,0.597962,0.597688,84.978828,94.496185
5024,0.047045,0.049984,0.047824,0.050522,0.049474,0.049342,0.591517,0.586995,0.593006,0.58203,0.592329,0.604873,85.011993,94.589775
5054,0.046704,0.049958,0.047823,0.050343,0.049599,0.049388,0.592168,0.590343,0.591002,0.583879,0.588219,0.600909,85.034988,94.69989
5084,0.046287,0.049919,0.047815,0.050274,0.049413,0.049226,0.585634,0.587648,0.590129,0.580369,0.587531,0.603253,85.037842,94.813469
5114,0.047041,0.050044,0.047752,0.05055,0.049384,0.049108,0.590273,0.585665,0.585196,0.579232,0.590748,0.599179,85.055,94.945396
5144,0.046811,0.050148,0.0474,0.050167,0.049473,0.049175,0.588423,0.585618,0.585059,0.580624,0.588458,0.592021,85.055603,95.08062
5174,0.046892,0.049848,0.047635,0.050565,0.049249,0.049023,0.586814,0.588754,0.588004,0.579527,0.587137,0.595459,85.036453,95.157249
5204,0.047181,0.049965,0.047772,0.050294,0.049447,0.049164,0.583791,0.591707,0.58505,0.579541,0.58502,0.594256,85.041664,95.252625
5234,0.046828,0.049906,0.047474,0.050298,0.049551,0.04936,0.585184,0.584337,0.58568,0.584142,0.586464,0.593199,85.033516,95.215721
5410,0.047317,0.050428,0.047926,0.050853,0.049534,0.049417,0.598728,0.598592,0.603374,0.591189,0.59969,0.609225,84.932465,94.690681
5441,0.046993,0.04986,0.04816,0.050658,0.049361,0.049325,0.593785,0.600431,0.597035,0.595535,0.596515,0.601442,84.981537,94.644501
5471,0.04667,0.049922,0.047652,0.05012,0.049466,0.049333,0.594292,0.589219,0.592025,0.58332,0.597278,0.601251,85.023735,94.648216
5501,0.046802,0.049893,0.047865,0.050161,0.049286,0.049227,0.593047,0.594072,0.589962,0.584699,0.589248,0.599635,85.050186,94.757874
5531,0.046366,0.049984,0.047656,0.05047,0.048957,0.049274,0.591518,0.589516,0.588615,0.577541,0.590623,0.597728,85.057884,94.906502
5561,0.046904,0.049821,0.047761,0.050286,0.049108,0.049308,0.585542,0.592834,0.586197,0.576716,0.591945,0.598027,85.064621,94.953339
5591,0.046635,0.049792,0.047759,0.050558,0.049262,0.049091,0.590622,0.587592,0.585604,0.576749,0.58915,0.598116,85.052887,95.140633
5621,0.046391,0.049827,0.047689,0.050435,0.049336,0.049065,0.587444,0.591164,0.583848,0.578052,0.587751,0.596229,85.064117,95.193871
5651,0.046698,0.049688,0.047666,0.050295,0.049328,0.048991,0.589067,0.587357,0.58437,0.582463,0.587669,0.594062,85.047272,95.253952
5681,0.046843,0.049857,0.04783,0.050421,0.049446,0.049155,0.586602,0.587651,0.585035,0.579415,0.586418,0.597711,85.038116,95.302238
5857,0.046629,0.050547,0.048002,0.050532,0.04947,0.049253,0.599649,0.592392,0.603075,0.587912,0.599477,0.612896,84.923935,94.701912
5887,0.046996,0.050277,0.048017,0.050731,0.049371,0.049269,0.595851,0.597798,0.597423,0.591221,0.597741,0.601535,84.983727,94.599152
5917,0.046863,0.050304,0.047555,0.050234,0.049566,0.04933,0.589374,0.597827,0.592681,0.58694,0.594857,0.604233,85.024216,94.654091
5947,0.04687,0.050439,0.047427,0.050238,0.049412,0.049032,0.592239,0.585946,0.588251,0.585911,0.593822,0.598294,85.038223,94.73278
5977,0.046818,0.050243,0.047684,0.050339,0.049449,0.049219,0.587733,0.596285,0.591219,0.579759,0.587933,0.598362,85.041374,94.873352
6007,0.046831,0.050164,0.047583,0.050492,0.049041,0.048897,0.584975,0.594638,0.585452,0.579416,0.587854,0.602299,85.059715,94.993217
6037,0.046608,0.050189,0.047363,0.050522,0.049601,0.048977,0.588883,0.591923,0.586479,0.576672,0.589474,0.599206,85.034935,95.12793
6068,0.046924,0.050139,0.047742,0.050574,0.049395,0.049017,0.58795,0.586709,0.585719,0.579715,0.588417,0.591345,85.032402,95.260811
6098,0.046919,0.050116,0.047924,0.050446,0.049127,0.049169,0.58636,0.589851,0.583193,0.576002,0.58926,0.593343,85.043777,95.237175
6128,0.046538,0.050247,0.047807,0.05055,0.049434,0.048987,0.585156,0.586226,0.583581,0.57892,0.588189,0.594889,85.044655,95.2463
6304,0.047012,0.050573,0.047831,0.050758,0.049576,0.049448,0.596588,0.598354,0.600529,0.590007,0.600405,0.609962,84.946426,94.62748
6334,0.046881,0.050132,0.047879,0.050401,0.049669,0.049173,0.595411,0.595186,0.598384,0.59223,0.595857,0.600722,85.005157,94.577568
6364,0.047033,0.050199,0.047888,0.050533,0.049344,0.049023,0.595339,0.59025,0.592354,0.592827,0.594235,0.59593,85.036377,94.615456
6394,0.046592,0.0501,0.047466,0.050301,0.049721,0.049146,0.595243,0.591072,0.591028,0.582719,0.593127,0.603757,85.025497,94.8181
6424,0.046823,0.050065,0.047972,0.050282,0.049441,0.049158,0.588902,0.584803,0.586783,0.583059,0.59137,0.596736,85.031357,94.94207
6454,0.04661,0.050104,0.047791,0.050166,0.049616,0.04902,0.588561,0.594141,0.589083,0.585699,0.593247,0.597045,85.039223,95.053436
6484,0.046821,0.050034,0.04743,0.050456,0.049437,0.049078,0.591779,0.584439,0.585838,0.580559,0.590412,0.598333,85.057243,95.115952
6514,0.046763,0.050052,0.047645,0.050415,0.049116,0.049008,0.588337,0.588153,0.587532,0.581238,0.586845,0.597756,85.035324,95.174232
6544,0.046818,0.049923,0.047818,0.050317,0.049488,0.048849,0.588166,0.585258,0.587447,0.58307,0.588719,0.595489,85.041496,95.176758
6574,0.046872,0.05003,0.047835,0.050436,0.049369,0.049078,0.585302,0.587138,0.585641,0.580654,0.586272,0.595187,85.025116,95.21524
6751,0.04743,0.050532,0.047797,0.050467,0.049661,0.049443,0.595988,0.598892,0.601671,0.59087,0.602614,0.603431,84.940765,94.651985
6781,0.046849,0.049967,0.047945,0.050438,0.049418,0.049213,0.59746,0.596679,0.594095,0.581376,0.597442,0.609973,84.978836,94.643684
6811,0.046613,0.050026,0.047627,0.050231,0.049617,0.049253,0.591907,0.5955,0.59475,0.581043,0.590823,0.607692,85.014503,94.687668
6841,0.046703,0.050082,0.04779,0.050555,0.049514,0.049171,0.588991,0.593316,0.591288,0.580664,0.589034,0.602776,85.047447,94.766487
6871,0.046582,0.049994,0.047545,0.050257,0.049634,0.049172,0.58959,0.588315,0.590924,0.583937,0.589278,0.594516,85.049164,94.900925
6901,0.046963,0.049997,0.047437,0.050225,0.049468,0.049172,0.584189,0.58717,0.588296,0.582386,0.592613,0.598562,85.050713,95.06073
6931,0.046526,0.049938,0.047617,0.050364,0.04926,0.049101,0.588982,0.591409,0.585601,0.579572,0.588231,0.594324,85.053436,95.094467
6961,0.047036,0.049993,0.047715,0.050505,0.049312,0.048982,0.592079,0.589721,0.585433,0.582823,0.589433,0.59819,85.054993,95.23098
6991,0.046675,0.050015,0.04714,0.050425,0.04952,0.049151,0.586491,0.585519,0.585489,0.583302,0.588436,0.593758,85.053406,95.282356
7021,0.047074,0.049981,0.047361,0.050458,0.049219,0.049058,0.584772,0.581927,0.582709,0.574143,0.588169,0.592407,85.029221,95.284485
7197,0.04727,0.050471,0.047619,0.050549,0.049598,0.049558,0.599686,0.595565,0.601114,0.587722,0.599258,0.613164,84.922409,94.678909
7227,0.046928,0.050124,0.047964,0.050635,0.049399,0.049158,0.599599,0.595639,0.594729,0.585282,0.596649,0.602891,84.980972,94.507019
7257,0.046785,0.050098,0.047524,0.050396,0.049571,0.049372,0.591143,0.591345,0.593329,0.585191,0.594848,0.604545,85.00489,94.650772
7287,0.046695,0.05007,0.047968,0.050408,0.049313,0.049151,0.590365,0.590663,0.591839,0.579771,0.591497,0.606919,85.049232,94.748344
7318,0.046908,0.049895,0.04776,0.050465,0.048927,0.048897,0.592592,0.59364,0.591105,0.579166,0.590658,0.599302,85.051712,94.894356
7348,0.046992,0.049863,0.047587,0.050334,0.049433,0.049062,0.587659,0.591953,0.588798,0.582537,0.588336,0.58984,85.05101,94.992058
7378,0.046421,0.049928,0.047935,0.050389,0.049099,0.048632,0.586687,0.586684,0.585967,0.575955,0.588601,0.601143,85.052773,95.148369
7408,0.046843,0.049861,0.047602,0.050418,0.049188,0.048584,0.587104,0.585206,0.586431,0.58254,0.588557,0.587023,85.044273,95.190376
7438,0.04686,0.050015,0.047668,0.050312,0.049091,0.048685,0.58556,0.588319,0.5854,0.579179,0.587714,0.591439,85.034439,95.296837
7468,0.046501,0.04995,0.047933,0.050072,0.048879,0.048685,0.58273,0.587379,0.585316,0.584346,0.583811,0.598941,85.049057,95.234879
7644,0.047338,0.050401,0.048111,0.050821,0.049606,0.048893,0.598092,0.60121,0.603802,0.594044,0.598052,0.612639,84.916344,94.701256
7674,0.046616,0.05004,0.047665,0.050397,0.049084,0.049083,0.592868,0.59927,0.598333,0.586994,0.596921,0.604809,84.974701,94.565659
7704,0.046725,0.050038,0.047318,0.050375,0.049244,0.049054,0.59269,0.59372,0.594512,0.585416,0.594938,0.606084,85.017357,94.510338
7734,0.046795,0.049976,0.047596,0.050265,0.049026,0.048889,0.591033,0.596358,0.591047,0.584456,0.594654,0.606123,85.046783,94.681931
7764,0.046802,0.049945,0.047522,0.050374,0.048924,0.048809,0.593006,0.588667,0.590172,0.579419,0.591258,0.590554,85.071739,94.800026
7794,0.046443,0.049757,0.04748,0.05029,0.049245,0.048923,0.587081,0.591818,0.589697,0.578928,0.59191,0.597385,85.040291,95.010727
7824,0.046906,0.049765,0.04734,0.050168,0.049011,0.048623,0.590747,0.594956,0.589108,0.579304,0.589452,0.595411,85.052055,95.160057
7854,0.046752,0.049945,0.047379,0.050084,0.048921,0.048708,0.587482,0.589823,0.584306,0.580705,0.588381,0.594514,85.058762,95.203049
7884,0.046658,0.049831,0.047638,0.050217,0.049192,0.048751,0.585467,0.587602,0.586285,0.577159,0.587108,0.590996,85.046982,95.233696
7914,0.046731,0.049758,0.047669,0.050301,0.048944,0.048509,0.586474,0.582208,0.587322,0.570333,0.588296,0.59644,85.026955,95.30558
8091,0.046592,0.050187,0.048036,0.050359,0.049443,0.049041,0.600547,0.597933,0.603987,0.592963,0.597932,0.604603,84.919907,94.735199
8121,0.046671,0.049832,0.047765,0.050142,0.049393,0.048971,0.59441,0.593333,0.596579,0.593331,0.598455,0.604413,84.984879,94.60424
8151,0.046451,0.049758,0.047659,0.050268,0.049064,0.048901,0.594408,0.595761,0.593478,0.584046,0.592347,0.60086,85.006271,94.642807
8181,0.046887,0.049672,0.047685,0.050261,0.049248,0.048935,0.590055,0.591973,0.591445,0.585749,0.592665,0.597209,85.032249,94.772484
8211,0.046577,0.049672,0.04749,0.049987,0.049363,0.048965,0.584997,0.595838,0.592885,0.584123,0.587732,0.600897,85.039154,94.890648
8241,0.046874,0.049785,0.047796,0.050211,0.049089,0.048527,0.592412,0.593881,0.587619,0.579255,0.590904,0.595405,85.052277,95.003113
8271,0.046686,0.049738,0.047337,0.050342,0.04878,0.048776,0.585912,0.592739,0.585373,0.583496,0.588495,0.59269,85.042877,95.102036
8301,0.046543,0.049576,0.047248,0.050134,0.049005,0.048659,0.583861,0.584117,0.584488,0.581014,0.588605,0.595408,85.028656,95.241501
8331,0.046659,0.049639,0.047571,0.050193,0.049282,0.048633,0.58713,0.586691,0.58566,0.582086,0.588035,0.594723,85.029167,95.248024
8361,0.046911,0.049543,0.047657,0.050032,0.049058,0.048916,0.58753,0.583786,0.582589,0.578706,0.587132,0.588059,85.019592,95.209816
8538,0.04729,0.050179,0.048076,0.05018,0.049294,0.049017,0.601219,0.599373,0.604703,0.589306,0.601975,0.61039,84.950264,94.749619
